date,slot_id,time_marker_normalized,load_kw,pv_actual_kw,load_source_cell,pv_source_cell
2025-01-04,33,5:30,3279.16,0,AH5,AH5
2025-01-04,34,5:40,3313.089,0.0312,AI5,AI5
2025-01-04,35,5:50,3356.2249,0,AJ5,AJ5
2025-01-04,36,6:00,3321.9,0,AK5,AK5
2025-01-04,37,6:10,3281.593,0.4352,AL5,AL5
2025-01-04,38,6:20,3376.2584,0,AM5,AM5
2025-01-04,39,6:30,3460.27,0,AN5,AN5
2025-01-04,40,6:40,3291.7135,6.0622,AO5,AO5
2025-01-04,41,6:50,3419.9099,0,AP5,AP5
2025-01-04,42,7:00,3836.22,15.6375,AQ5,AQ5
2025-01-04,43,7:10,3951.1717,228.8427,AR5,AR5
2025-01-04,44,7:20,3880.812,502.1264,AS5,AS5
2025-01-04,45,7:30,3754.85,767.775,AT5,AT5
2025-01-04,46,7:40,3595.1141,1062.5019,AU5,AU5
2025-01-04,47,7:50,3657.7613,1360.9976,AV5,AV5
2025-01-04,48,8:00,3841.09,1621.0875,AW5,AW5
2025-01-04,49,8:10,3781.6989,1833.9476,AX5,AX5
2025-01-04,50,8:20,3727.8564,2116.4876,AY5,AY5
2025-01-04,51,8:30,3748.37,2438.775,AZ5,AZ5
2025-01-04,52,8:40,3718.0706,2668.5555,BA5,BA5
2025-01-04,53,8:50,4050.9075,2966.4092,BB5,BB5
2025-01-04,54,9:00,4551.39,3318.1875,BC5,BC5
2025-01-04,55,9:10,4547.9478,3532.3995,BD5,BD5
2025-01-04,56,9:20,4435.5222,3704.6783,BE5,BE5
2025-01-04,57,9:30,4409.26,3934.9125,BF5,BF5
2025-01-04,58,9:40,4296.3622,4213.7688,BG5,BG5
2025-01-04,59,9:50,4336.0833,4386.2676,BH5,BH5
2025-01-04,60,10:00,4540.85,4492.7625,BI5,BI5
2025-01-04,61,10:10,4626.107,4740.2442,BJ5,BJ5
2025-01-04,62,10:20,4473.539,5076.6249,BK5,BK5
2025-01-04,63,10:30,4327.19,5343,BL5,BL5
2025-01-04,64,10:40,4517.6361,5422.3907,BM5,BM5
2025-01-04,65,10:50,4485.4969,5514.8521,BN5,BN5
2025-01-04,66,11:00,4182.18,5702.1,BO5,BO5
2025-01-04,67,11:10,4147.4422,5898.8124,BP5,BP5
2025-01-04,68,11:20,4325.6893,6137.0074,BQ5,BQ5
2025-01-04,69,11:30,4465.74,6329.175,BR5,BR5
2025-01-04,70,11:40,4390.8655,6317.0081,BS5,BS5
2025-01-04,71,11:50,4359.7887,6260.4618,BT5,BT5
2025-01-04,72,12:00,4354.43,6339.1125,BU5,BU5
2025-01-04,73,12:10,4136.5048,6566.5273,BV5,BV5
2025-01-04,74,12:20,4106.5153,6560.6539,BW5,BW5
2025-01-04,75,12:30,4265.7,6341.7375,BX5,BX5
2025-01-04,76,12:40,4196.0578,6257.5304,BY5,BY5
2025-01-04,77,12:50,4049.2294,5987.3268,BZ5,BZ5
2025-01-04,78,13:00,3984.21,5575.05,CA5,CA5
2025-01-04,79,13:10,4041.6607,5445.517,CB5,CB5
2025-01-04,80,13:20,4331.9607,5402.9813,CC5,CC5
2025-01-04,81,13:30,4485.56,5200.725,CD5,CD5
2025-01-04,82,13:40,3988.5685,4825.9725,CE5,CE5
2025-01-04,83,13:50,3704.7485,4732.6649,CF5,CF5
2025-01-04,84,14:00,3923.46,4835.9625,CG5,CG5
2025-01-04,85,14:10,4088.3897,4598.3795,CH5,CH5
2025-01-04,86,14:20,3973.5363,4276.9137,CI5,CI5
2025-01-04,87,14:30,3805.42,4062.825,CJ5,CJ5
2025-01-04,88,14:40,3952.685,3871.9602,CK5,CK5
2025-01-04,89,14:50,3941.4367,3609.403,CL5,CL5
2025-01-04,90,15:00,3722.7,3287.4,CM5,CM5
2025-01-04,91,15:10,3725.3858,2993.1562,CN5,CN5
2025-01-04,92,15:20,3744.2329,2689.5273,CO5,CO5
2025-01-04,93,15:30,3688.59,2382.0375,CP5,CP5
2025-01-04,94,15:40,3719.3955,2118.5534,CQ5,CQ5
2025-01-04,95,15:50,3874.1808,1821.5988,CR5,CR5
2025-01-04,96,16:00,3950.84,1495.5,CS5,CS5
2025-01-04,97,16:10,3716.7753,1225.9,CT5,CT5
2025-01-04,98,16:20,3616.3037,970.1376,CU5,CU5
2025-01-04,99,16:30,3720.57,704.025,CV5,CV5
2025-01-04,100,16:40,3626.41,447.9122,CW5,CW5
2025-01-04,101,16:50,3226.8567,196.4463,CX5,CX5
2025-01-04,102,17:00,2831.45,13.5375,CY5,CY5
2025-01-04,103,17:10,2875.1922,0,CZ5,CZ5
2025-01-04,104,17:20,2966.3344,5.0717,DA5,DA5
2025-01-04,105,17:30,2895.99,0,DB5,DB5
2025-01-04,106,17:40,2826.198,0,DC5,DC5
2025-01-04,107,17:50,2826.1038,0.3641,DD5,DD5
2025-01-04,108,18:00,2855.21,0,DE5,DE5
2025-01-04,109,18:10,2854.7653,0,DF5,DF5
2025-01-04,110,18:20,3003.3345,0.0261,DG5,DG5
2025-01-04,111,18:30,3128.85,0,DH5,DH5
2025-01-04,112,18:40,2852.5218,0,DI5,DI5
2025-01-04,113,18:50,2595.6755,0.0019,DJ5,DJ5
2025-01-04,114,19:00,2609.96,0,DK5,DK5
2025-01-04,115,19:10,2771.3445,0,DL5,DL5
2025-01-04,116,19:20,2948.2664,0,DM5,DM5
2025-01-04,117,19:30,2972.82,0,DN5,DN5
2025-01-04,118,19:40,2762.3933,0,DO5,DO5
2025-01-04,119,19:50,2709.883,0,DP5,DP5
2025-01-04,120,20:00,2873.54,0,DQ5,DQ5
2025-01-04,121,20:10,2935.6796,0,DR5,DR5
2025-01-04,122,20:20,2890.2486,0,DS5,DS5
2025-01-04,123,20:30,2804.72,0,DT5,DT5
2025-01-04,124,20:40,2765.9763,0,DU5,DU5
2025-01-04,125,20:50,2958.1633,0,DV5,DV5
2025-01-04,126,21:00,3183.56,0,DW5,DW5
2025-01-04,127,21:10,3043.4519,0,DX5,DX5
2025-01-04,128,21:20,2941.1204,0,DY5,DY5
2025-01-04,129,21:30,3048.68,0,DZ5,DZ5
2025-01-04,130,21:40,3089.3913,0,EA5,EA5
2025-01-04,131,21:50,2762.2668,0,EB5,EB5
2025-01-04,132,22:00,2371.17,0,EC5,EC5
2025-01-04,133,22:10,2519.0914,0,ED5,ED5
2025-01-04,134,22:20,2613.8506,0,EE5,EE5
2025-01-04,135,22:30,2504.08,0,EF5,EF5
2025-01-04,136,22:40,2587.9952,0,EG5,EG5
2025-01-04,137,22:50,2506.0837,0,EH5,EH5
2025-01-04,138,23:00,2360.95,0,EI5,EI5
2025-01-04,139,23:10,2656.3913,0,EJ5,EJ5
2025-01-04,140,23:20,2882.5455,0,EK5,EK5
2025-01-04,141,23:30,2736.89,0,EL5,EL5
2025-01-04,142,23:40,2499.9476,0,EM5,EM5
2025-01-04,143,23:50,2866.8742,0,EN5,EN5
2025-01-04,144,0:00+1,3595.5,0,EO5,EO5
2025-01-05,1,0:10,3749.1135,0,B6,B6
2025-01-05,2,0:20,3734.5244,0,C6,C6
2025-01-05,3,0:30,3812.66,0,D6,D6
2025-01-05,4,0:40,3801.623,0,E6,E6
2025-01-05,5,0:50,3722.8105,0,F6,F6
2025-01-05,6,1:00,3699.55,0,G6,G6
2025-01-05,7,1:10,3827.0906,0,H6,H6
2025-01-05,8,1:20,3912.9068,0,I6,I6
2025-01-05,9,1:30,3857.93,0,J6,J6
2025-01-05,10,1:40,3743.3376,0,K6,K6
2025-01-05,11,1:50,3705.3998,0,L6,L6
2025-01-05,12,2:00,3840.47,0,M6,M6
2025-01-05,13,2:10,4111.152,0,N6,N6
2025-01-05,14,2:20,4173.47,0,O6,O6
2025-01-05,15,2:30,4084,0,P6,P6
2025-01-05,16,2:40,4206.0662,0,Q6,Q6
2025-01-05,17,2:50,4239.7353,0,R6,R6
2025-01-05,18,3:00,4083.92,0,S6,S6
2025-01-05,19,3:10,3978.0678,0,T6,T6
2025-01-05,20,3:20,4035.3939,0,U6,U6
2025-01-05,21,3:30,4133.79,0,V6,V6
2025-01-05,22,3:40,4072.3103,0,W6,W6
2025-01-05,23,3:50,4117.2544,0,X6,X6
2025-01-05,24,4:00,4285.16,0,Y6,Y6
2025-01-05,25,4:10,4282.9866,0,Z6,Z6
2025-01-05,26,4:20,4066.6452,0,AA6,AA6
2025-01-05,27,4:30,3935.69,0,AB6,AB6
2025-01-05,28,4:40,4248.767,0,AC6,AC6
2025-01-05,29,4:50,4509.0492,0,AD6,AD6
2025-01-05,30,5:00,4402.53,0,AE6,AE6
2025-01-05,31,5:10,4086.7682,0.0017,AF6,AF6
2025-01-05,32,5:20,3984.5987,0,AG6,AG6
2025-01-05,33,5:30,4079.37,0,AH6,AH6
2025-01-05,34,5:40,4097.6845,0.0239,AI6,AI6
2025-01-05,35,5:50,4692.7683,0,AJ6,AJ6
2025-01-05,36,6:00,5571.11,0,AK6,AK6
2025-01-05,37,6:10,5654.4759,0.333,AL6,AL6
2025-01-05,38,6:20,5441.9211,0,AM6,AM6
2025-01-05,39,6:30,5397.62,0,AN6,AN6
2025-01-05,40,6:40,5477.7916,4.638,AO6,AO6
2025-01-05,41,6:50,5397.1683,0,AP6,AP6
2025-01-05,42,7:00,5303.73,16.275,AQ6,AQ6
2025-01-05,43,7:10,5583.5442,192.9246,AR6,AR6
2025-01-05,44,7:20,5650.0131,422.7341,AS6,AS6
2025-01-05,45,7:30,5351,666.4125,AT6,AT6
2025-01-05,46,7:40,5277.6062,965.2214,AU6,AU6
2025-01-05,47,7:50,6196.9922,1252.967,AV6,AV6
2025-01-05,48,8:00,7436.32,1523.925,AW6,AW6
2025-01-05,49,8:10,7474.9983,1839.1118,AX6,AX6
2025-01-05,50,8:20,7261.0405,2173.2659,AY6,AY6
2025-01-05,51,8:30,7320.01,2498.175,AZ6,AZ6
2025-01-05,52,8:40,7260.5156,2806.9337,BA6,BA6
2025-01-05,53,8:50,7234.7778,3097.9281,BB6,BB6
2025-01-05,54,9:00,7272.34,3334.875,BC6,BC6
2025-01-05,55,9:10,7214.1844,3473.6328,BD6,BD6
2025-01-05,56,9:20,7215.2231,3582.553,BE6,BE6
2025-01-05,57,9:30,7226.12,3777.15,BF6,BF6
2025-01-05,58,9:40,7042.5144,4138.0498,BG6,BG6
2025-01-05,59,9:50,6966.8397,4533.981,BH6,BH6
2025-01-05,60,10:00,7069.57,4831.425,BI6,BI6
2025-01-05,61,10:10,7122.3726,4984.0643,BJ6,BJ6
2025-01-05,62,10:20,7145.5435,5087.52,BK6,BK6
2025-01-05,63,10:30,7149.66,5200.95,BL6,BL6
2025-01-05,64,10:40,7079.801,5299.5554,BM6,BM6
2025-01-05,65,10:50,6930.6048,5313.686,BN6,BN6
2025-01-05,66,11:00,6895.28,5286.6375,BO6,BO6
2025-01-05,67,11:10,7172.3968,5332.8822,BP6,BP6
2025-01-05,68,11:20,7265.2666,5367.2497,BQ6,BQ6
2025-01-05,69,11:30,7062.78,5461.3875,BR6,BR6
2025-01-05,70,11:40,6923.202,5783.2659,BS6,BS6
2025-01-05,71,11:50,6839.5336,6063.0877,BT6,BT6
2025-01-05,72,12:00,6774.68,6130.3875,BU6,BU6
2025-01-05,73,12:10,6720.8698,6055.3067,BV6,BV6
2025-01-05,74,12:20,6529.9733,6017.4438,BW6,BW6
2025-01-05,75,12:30,6288.91,6022.8,BX6,BX6
2025-01-05,76,12:40,6288.4849,5944.2325,BY6,BY6
2025-01-05,77,12:50,6544.1343,5908.07,BZ6,BZ6
2025-01-05,78,13:00,6831.21,5912.3625,CA6,CA6
2025-01-05,79,13:10,6858.3943,5811.0813,CB6,CB6
2025-01-05,80,13:20,6739.4191,5654.8207,CC6,CC6
2025-01-05,81,13:30,6660.78,5491.3125,CD6,CD6
2025-01-05,82,13:40,6728.4133,5298.5398,CE6,CE6
2025-01-05,83,13:50,6849.0853,4999.3107,CF6,CF6
2025-01-05,84,14:00,6918.25,4667.55,CG6,CG6
2025-01-05,85,14:10,6866.3355,4482.9273,CH6,CH6
2025-01-05,86,14:20,6625.8829,4388.2018,CI6,CI6
2025-01-05,87,14:30,6466.4,4205.2875,CJ6,CJ6
2025-01-05,88,14:40,6725.6005,3807.3586,CK6,CK6
2025-01-05,89,14:50,6709.0562,3496.1347,CL6,CL6
2025-01-05,90,15:00,6426.68,3322.9875,CM6,CM6
2025-01-05,91,15:10,6548.432,3062.4195,CN6,CN6
2025-01-05,92,15:20,6553.2269,2806.6925,CO6,CO6
2025-01-05,93,15:30,6364.16,2564.6625,CP6,CP6
2025-01-05,94,15:40,6463.2558,2233.8012,CQ6,CQ6
2025-01-05,95,15:50,6571.3423,1926.2411,CR6,CR6
2025-01-05,96,16:00,6513.68,1652.0625,CS6,CS6
2025-01-05,97,16:10,6398.4571,1310.0218,CT6,CT6
2025-01-05,98,16:20,6257.6269,980.0297,CU6,CU6
2025-01-05,99,16:30,6193.1,703.6875,CV6,CV6
2025-01-05,100,16:40,6308.4609,444.1731,CW6,CW6
2025-01-05,101,16:50,6357.8788,194.9378,CX6,CX6
2025-01-05,102,17:00,6309.1,18.15,CY6,CY6
2025-01-05,103,17:10,6342.8264,0,CZ6,CZ6
2025-01-05,104,17:20,6300.3441,4.3005,DA6,DA6
2025-01-05,105,17:30,6311.16,0,DB6,DB6
2025-01-05,106,17:40,6521.7748,0,DC6,DC6
2025-01-05,107,17:50,5729.6017,0.3088,DD6,DD6
2025-01-05,108,18:00,4404.25,0,DE6,DE6
2025-01-05,109,18:10,4338.8485,0,DF6,DF6
2025-01-05,110,18:20,4607.6467,0.0222,DG6,DG6
2025-01-05,111,18:30,4526.19,0,DH6,DH6
2025-01-05,112,18:40,4360.318,0,DI6,DI6
2025-01-05,113,18:50,4390.1578,0.0016,DJ6,DJ6
2025-01-05,114,19:00,4563.4,0,DK6,DK6
2025-01-05,115,19:10,4576.1663,0,DL6,DL6
2025-01-05,116,19:20,4427.0555,0,DM6,DM6
2025-01-05,117,19:30,4334.35,0,DN6,DN6
2025-01-05,118,19:40,4505.0479,0,DO6,DO6
2025-01-05,119,19:50,4556.4254,0,DP6,DP6
2025-01-05,120,20:00,4351.65,0,DQ6,DQ6
2025-01-05,121,20:10,4160.6277,0,DR6,DR6
2025-01-05,122,20:20,4279.4441,0,DS6,DS6
2025-01-05,123,20:30,4521.53,0,DT6,DT6
2025-01-05,124,20:40,4432.6636,0,DU6,DU6
2025-01-05,125,20:50,4404.8742,0,DV6,DV6
2025-01-05,126,21:00,4533.4,0,DW6,DW6
2025-01-05,127,21:10,4513.5242,0,DX6,DX6
2025-01-05,128,21:20,4490.1854,0,DY6,DY6
2025-01-05,129,21:30,4606.86,0,DZ6,DZ6
2025-01-05,130,21:40,4732.2031,0,EA6,EA6
2025-01-05,131,21:50,4167.146,0,EB6,EB6
2025-01-05,132,22:00,3288.53,0,EC6,EC6
2025-01-05,133,22:10,3237.2905,0,ED6,ED6
2025-01-05,134,22:20,3378.3357,0,EE6,EE6
2025-01-05,135,22:30,3386.03,0,EF6,EF6
2025-01-05,136,22:40,3539.0148,0,EG6,EG6
2025-01-05,137,22:50,3492.3971,0,EH6,EH6
2025-01-05,138,23:00,3344.01,0,EI6,EI6
2025-01-05,139,23:10,3552.7439,0,EJ6,EJ6
2025-01-05,140,23:20,3624.3427,0,EK6,EK6
2025-01-05,141,23:30,3519.7,0,EL6,EL6
2025-01-05,142,23:40,3689.4184,0,EM6,EM6
2025-01-05,143,23:50,3763.9773,0,EN6,EN6
2025-01-05,144,0:00+1,3649.51,0,EO6,EO6
2025-01-06,1,0:10,3644.3668,0,B7,B7
2025-01-06,2,0:20,3667.3643,0,C7,C7
2025-01-06,3,0:30,3653.36,0,D7,D7
2025-01-06,4,0:40,3658.847,0,E7,E7
2025-01-06,5,0:50,3753.8161,0,F7,F7
2025-01-06,6,1:00,3831.1,0,G7,G7
2025-01-06,7,1:10,3742.862,0,H7,H7
2025-01-06,8,1:20,3867.3399,0,I7,I7
2025-01-06,9,1:30,4073.21,0,J7,J7
2025-01-06,10,1:40,3860.756,0,K7,K7
2025-01-06,11,1:50,3797.2685,0,L7,L7
2025-01-06,12,2:00,4004.45,0,M7,M7
2025-01-06,13,2:10,4037.46,0,N7,N7
2025-01-06,14,2:20,4051.3579,0,O7,O7
2025-01-06,15,2:30,4096.18,0,P7,P7
2025-01-06,16,2:40,4015.9457,0,Q7,Q7
2025-01-06,17,2:50,3883.79,0,R7,R7
2025-01-06,18,3:00,3868.77,0,S7,S7
2025-01-06,19,3:10,4075.327,0,T7,T7
2025-01-06,20,3:20,4218.4464,0,U7,U7
2025-01-06,21,3:30,4188.9,0,V7,V7
2025-01-06,22,3:40,4140.3836,0,W7,W7
2025-01-06,23,3:50,4178.0178,0,X7,X7
2025-01-06,24,4:00,4252.97,0,Y7,Y7
2025-01-06,25,4:10,4243.1978,0,Z7,Z7
2025-01-06,26,4:20,4278.5712,0,AA7,AA7
2025-01-06,27,4:30,4315.37,0,AB7,AB7
2025-01-06,28,4:40,4174.8385,0,AC7,AC7
2025-01-06,29,4:50,4081.6915,0,AD7,AD7
2025-01-06,30,5:00,4164.85,0,AE7,AE7
2025-01-06,31,5:10,4320.0376,0.0017,AF7,AF7
2025-01-06,32,5:20,4318.4262,0,AG7,AG7
2025-01-06,33,5:30,4155.34,0,AH7,AH7
2025-01-06,34,5:40,4122.0605,0.0238,AI7,AI7
2025-01-06,35,5:50,4646.0249,0,AJ7,AJ7
2025-01-06,36,6:00,5383.5,0,AK7,AK7
2025-01-06,37,6:10,5503.404,0.3313,AL7,AL7
2025-01-06,38,6:20,5417.125,0,AM7,AM7
2025-01-06,39,6:30,5449.41,0,AN7,AN7
2025-01-06,40,6:40,5509.7866,4.6149,AO7,AO7
2025-01-06,41,6:50,5476.4267,0,AP7,AP7
2025-01-06,42,7:00,5342.83,22.7625,AQ7,AQ7
2025-01-06,43,7:10,5230.2796,218.7148,AR7,AR7
2025-01-06,44,7:20,5280.2131,474.3125,AS7,AS7
2025-01-06,45,7:30,5270.17,728.2875,AT7,AT7
2025-01-06,46,7:40,5011.711,1000.2638,AU7,AU7
2025-01-06,47,7:50,5827.5655,1250.6328,AV7,AV7
2025-01-06,48,8:00,7250.86,1502.775,AW7,AW7
2025-01-06,49,8:10,7388.8238,1816.2769,AX7,AX7
2025-01-06,50,8:20,7275.0152,2085.8601,AY7,AY7
2025-01-06,51,8:30,7428.53,2294.8875,AZ7,AZ7
2025-01-06,52,8:40,7306.3966,2538.8487,BA7,BA7
2025-01-06,53,8:50,7181.3297,2835.2066,BB7,BB7
2025-01-06,54,9:00,7187.42,3097.7625,BC7,BC7
2025-01-06,55,9:10,7162.0091,3236.3755,BD7,BD7
2025-01-06,56,9:20,7174.1353,3463.5549,BE7,BE7
2025-01-06,57,9:30,7188.39,3784.9875,BF7,BF7
2025-01-06,58,9:40,7083.0799,4011.2084,BG7,BG7
2025-01-06,59,9:50,7044.4106,4291.315,BH7,BH7
2025-01-06,60,10:00,7061.68,4534.3875,BI7,BI7
2025-01-06,61,10:10,6971.4648,4506.7844,BJ7,BJ7
2025-01-06,62,10:20,7078.0798,4684.2352,BK7,BK7
2025-01-06,63,10:30,7254.91,5022.1125,BL7,BL7
2025-01-06,64,10:40,7069.6909,5014.9311,BM7,BM7
2025-01-06,65,10:50,7040.008,5090.839,BN7,BN7
2025-01-06,66,11:00,7218.78,5278.8375,BO7,BO7
2025-01-06,67,11:10,7123.4645,5187.7899,BP7,BP7
2025-01-06,68,11:20,6954.6354,5280.1422,BQ7,BQ7
2025-01-06,69,11:30,6914.65,5626.575,BR7,BR7
2025-01-06,70,11:40,6973.3315,5804.2755,BS7,BS7
2025-01-06,71,11:50,6888.7502,5859.2377,BT7,BT7
2025-01-06,72,12:00,6624.43,5824.6875,BU7,BU7
2025-01-06,73,12:10,6393.9803,5686.4866,BV7,BV7
2025-01-06,74,12:20,6372.3105,5767.617,BW7,BW7
2025-01-06,75,12:30,6420.44,6017.0625,BX7,BX7
2025-01-06,76,12:40,6270.784,6048.5188,BY7,BY7
2025-01-06,77,12:50,6323.1806,5968.9809,BZ7,BZ7
2025-01-06,78,13:00,6607.41,5907.5625,CA7,CA7
2025-01-06,79,13:10,6736.1467,5850.4909,CB7,CB7
2025-01-06,80,13:20,6805.2961,5648.9547,CC7,CC7
2025-01-06,81,13:30,6827.09,5382.5625,CD7,CD7
2025-01-06,82,13:40,6688.1859,5268.6703,CE7,CE7
2025-01-06,83,13:50,6602.936,5050.1356,CF7,CF7
2025-01-06,84,14:00,6604.2,4770.6,CG7,CG7
2025-01-06,85,14:10,6546.8999,4727.2282,CH7,CH7
2025-01-06,86,14:20,6620.7574,4563.1258,CI7,CI7
2025-01-06,87,14:30,6729.88,4230,CJ7,CJ7
2025-01-06,88,14:40,6559.4615,4030.2227,CK7,CK7
2025-01-06,89,14:50,6397.4923,3773.9886,CL7,CL7
2025-01-06,90,15:00,6448.2,3420.4875,CM7,CM7
2025-01-06,91,15:10,6600.7085,3144.0139,CN7,CN7
2025-01-06,92,15:20,6466.0213,2875.2865,CO7,CO7
2025-01-06,93,15:30,6227.22,2597.625,CP7,CP7
2025-01-06,94,15:40,6416.9364,2370.1886,CQ7,CQ7
2025-01-06,95,15:50,6445.7257,2093.9345,CR7,CR7
2025-01-06,96,16:00,6248.02,1733.85,CS7,CS7
2025-01-06,97,16:10,6350.4995,1357.7557,CT7,CT7
2025-01-06,98,16:20,6421.7448,1023.4895,CU7,CU7
2025-01-06,99,16:30,6329.54,742.6875,CV7,CV7
2025-01-06,100,16:40,6303.9238,484.7564,CW7,CW7
2025-01-06,101,16:50,6334.1013,224.2915,CX7,CX7
2025-01-06,102,17:00,6361,26.2125,CY7,CY7
2025-01-06,103,17:10,6337.9893,0,CZ7,CZ7
2025-01-06,104,17:20,6211.8391,4.2961,DA7,DA7
2025-01-06,105,17:30,6153.4,0,DB7,DB7
2025-01-06,106,17:40,6282.3997,0,DC7,DC7
2025-01-06,107,17:50,5672.8597,0.3084,DD7,DD7
2025-01-06,108,18:00,4555.27,0,DE7,DE7
2025-01-06,109,18:10,4190.276,0,DF7,DF7
2025-01-06,110,18:20,4291.3488,0.0221,DG7,DG7
2025-01-06,111,18:30,4481.62,0,DH7,DH7
2025-01-06,112,18:40,4652.709,0,DI7,DI7
2025-01-06,113,18:50,4540.3689,0.0016,DJ7,DJ7
2025-01-06,114,19:00,4257.34,0,DK7,DK7
2025-01-06,115,19:10,4219.5344,0,DL7,DL7
2025-01-06,116,19:20,4376.3172,0,DM7,DM7
2025-01-06,117,19:30,4517.09,0,DN7,DN7
2025-01-06,118,19:40,4488.7631,0,DO7,DO7
2025-01-06,119,19:50,4509.8562,0,DP7,DP7
2025-01-06,120,20:00,4589.65,0,DQ7,DQ7
2025-01-06,121,20:10,4509.2665,0,DR7,DR7
2025-01-06,122,20:20,4348.1004,0,DS7,DS7
2025-01-06,123,20:30,4278.06,0,DT7,DT7
2025-01-06,124,20:40,4410.8707,0,DU7,DU7
2025-01-06,125,20:50,4564.9603,0,DV7,DV7
2025-01-06,126,21:00,4619.89,0,DW7,DW7
2025-01-06,127,21:10,4580.7427,0,DX7,DX7
2025-01-06,128,21:20,4427.1767,0,DY7,DY7
2025-01-06,129,21:30,4380.31,0,DZ7,DZ7
2025-01-06,130,21:40,4629.1303,0,EA7,EA7
2025-01-06,131,21:50,4293.6924,0,EB7,EB7
2025-01-06,132,22:00,3515.59,0,EC7,EC7
2025-01-06,133,22:10,3358.1757,0,ED7,ED7
2025-01-06,134,22:20,3425.7624,0,EE7,EE7
2025-01-06,135,22:30,3398.05,0,EF7,EF7
2025-01-06,136,22:40,3381.1046,0,EG7,EG7
2025-01-06,137,22:50,3373.3843,0,EH7,EH7
2025-01-06,138,23:00,3438.86,0,EI7,EI7
2025-01-06,139,23:10,3647.7613,0,EJ7,EJ7
2025-01-06,140,23:20,3719.8946,0,EK7,EK7
2025-01-06,141,23:30,3608.88,0,EL7,EL7
2025-01-06,142,23:40,3521.8802,0,EM7,EM7
2025-01-06,143,23:50,3402.6697,0,EN7,EN7
2025-01-06,144,0:00+1,3407.81,0,EO7,EO7
2025-01-07,1,0:10,3741.011,0,B8,B8
2025-01-07,2,0:20,3710.9838,0,C8,C8
2025-01-07,3,0:30,3426.04,0,D8,D8
2025-01-07,4,0:40,3679.1188,0,E8,E8
2025-01-07,5,0:50,3924.5819,0,F8,F8
2025-01-07,6,1:00,3924.15,0,G8,G8
2025-01-07,7,1:10,3966.4301,0,H8,H8
2025-01-07,8,1:20,3851.1738,0,I8,I8
2025-01-07,9,1:30,3629.34,0,J8,J8
2025-01-07,10,1:40,3633.0292,0,K8,K8
2025-01-07,11,1:50,3796.9509,0,L8,L8
2025-01-07,12,2:00,3962.42,0,M8,M8
2025-01-07,13,2:10,4024.1701,0,N8,N8
2025-01-07,14,2:20,4046.7708,0,O8,O8
2025-01-07,15,2:30,4062.18,0,P8,P8
2025-01-07,16,2:40,4032.9777,0,Q8,Q8
2025-01-07,17,2:50,3947.2747,0,R8,R8
2025-01-07,18,3:00,3873.3,0,S8,S8
2025-01-07,19,3:10,3896.8687,0,T8,T8
2025-01-07,20,3:20,3891.1035,0,U8,U8
2025-01-07,21,3:30,3871.03,0,V8,V8
2025-01-07,22,3:40,3968.7109,0,W8,W8
2025-01-07,23,3:50,4012.6814,0,X8,X8
2025-01-07,24,4:00,4022.7,0,Y8,Y8
2025-01-07,25,4:10,4173.384,0,Z8,Z8
2025-01-07,26,4:20,4198.1928,0,AA8,AA8
2025-01-07,27,4:30,4091.27,0,AB8,AB8
2025-01-07,28,4:40,4137.02,0,AC8,AC8
2025-01-07,29,4:50,4285.4128,0,AD8,AD8
2025-01-07,30,5:00,4404.47,0,AE8,AE8
2025-01-07,31,5:10,4388.4703,0.0014,AF8,AF8
2025-01-07,32,5:20,4220.2728,0,AG8,AG8
2025-01-07,33,5:30,4055.59,0,AH8,AH8
2025-01-07,34,5:40,4179.3732,0.0197,AI8,AI8
2025-01-07,35,5:50,4764.4546,0,AJ8,AJ8
2025-01-07,36,6:00,5362.77,0,AK8,AK8
2025-01-07,37,6:10,5300.172,0.2749,AL8,AL8
2025-01-07,38,6:20,5322.0543,0,AM8,AM8
2025-01-07,39,6:30,5603.32,0,AN8,AN8
2025-01-07,40,6:40,5580.5931,3.8286,AO8,AO8
2025-01-07,41,6:50,5454.7219,0,AP8,AP8
2025-01-07,42,7:00,5396.92,29.475,AQ8,AQ8
2025-01-07,43,7:10,5380.2708,226.8953,AR8,AR8
2025-01-07,44,7:20,5493.9268,498.3901,AS8,AS8
2025-01-07,45,7:30,5514.25,767.4,AT8,AT8
2025-01-07,46,7:40,5260.965,1023.444,AU8,AU8
2025-01-07,47,7:50,6012.6374,1287.5258,AV8,AV8
2025-01-07,48,8:00,7323.54,1593.8625,AW8,AW8
2025-01-07,49,8:10,7373.5665,1945.406,AX8,AX8
2025-01-07,50,8:20,7165.9026,2204.3243,AY8,AY8
2025-01-07,51,8:30,7287.33,2384.25,AZ8,AZ8
2025-01-07,52,8:40,7285.1873,2645.9262,BA8,BA8
2025-01-07,53,8:50,7133.4233,2990.2743,BB8,BB8
2025-01-07,54,9:00,7004.45,3345.3,BC8,BC8
2025-01-07,55,9:10,7074.6297,3619.5267,BD8,BD8
2025-01-07,56,9:20,7221.0117,3772.4445,BE8,BE8
2025-01-07,57,9:30,7285.64,3896.4375,BF8,BF8
2025-01-07,58,9:40,7196.3454,4132.9042,BG8,BG8
2025-01-07,59,9:50,7060.0998,4347.234,BH8,BH8
2025-01-07,60,10:00,7000.21,4497.8625,BI8,BI8
2025-01-07,61,10:10,7055.8079,4695.5673,BJ8,BJ8
